user_id,activated_7d,adopted_recurring_buy,retained_7d,support_contact_7d,net_deposits_7d
21553,1,0,0,0,116.61
21554,0,0,0,0,55.85
21555,1,0,1,0,68.41
21556,0,0,0,0,54.19
21557,1,1,1,0,125.84
21558,1,0,0,0,27.1
21559,0,0,1,0,101.31
21560,0,0,0,0,84.38
21561,1,0,1,0,125.11
21562,0,0,1,0,90.12
21563,0,0,0,0,38.72
21564,0,0,0,0,126.1
21565,0,0,1,1,168.02
21566,0,1,1,0,150.38
21567,0,1,0,0,83.8
21568,0,0,1,0,144.87
21569,0,0,0,0,0.0
21570,1,1,1,0,156.64
21571,1,0,0,0,128.62
21572,1,0,0,0,59.52
21573,1,0,1,0,50.36
21574,1,0,0,0,0.0
21575,1,0,1,0,0.0
21576,0,0,1,0,37.43
21577,0,0,0,0,0.0
21578,0,1,1,0,31.81
21579,1,0,1,0,95.81
21580,1,0,0,0,27.21
21581,0,1,1,0,0.0
21582,0,0,0,0,52.34
21583,0,1,0,0,26.71
21584,1,0,0,1,80.03
21585,0,0,1,0,18.83
21586,0,0,0,0,128.85
21587,0,0,0,0,83.83
21588,0,0,1,0,162.79
21589,0,0,0,0,30.23
21590,0,0,0,0,0.0
21591,0,0,1,0,93.61
21592,0,1,1,0,56.38
21593,0,0,0,0,16.38
21594,0,0,0,0,146.57
21595,0,0,0,0,0.0
21596,0,0,0,0,16.31
21597,1,1,1,1,17.28
21598,0,1,0,0,90.77
21599,0,0,1,1,38.21
21600,0,0,0,0,0.0
21601,0,0,0,0,19.08
21602,0,0,0,0,77.8
21603,1,0,0,0,45.99
21604,0,0,0,0,162.99
21605,1,0,1,0,3.56
21606,0,0,1,0,65.04
21607,1,0,0,0,134.76
21608,0,0,0,0,111.24
21609,0,0,0,0,105.85
21610,0,0,1,0,144.09
21611,1,0,0,0,66.47
21612,1,0,1,0,8.34
21613,0,1,0,0,137.92
21614,0,0,0,1,79.6
21615,0,0,0,0,47.43
21616,1,0,0,1,93.02
21617,0,0,0,0,92.1
21618,1,1,1,0,39.5
21619,0,0,1,0,125.06
21620,1,0,1,0,43.14
21621,1,1,0,0,125.46
21622,0,0,1,0,50.62
21623,0,0,1,0,53.22
21624,1,1,1,0,31.98
21625,0,0,0,0,108.83
21626,1,0,1,0,93.54
21627,0,0,0,0,29.07
21628,1,0,1,0,192.25
21629,0,0,0,0,82.55
21630,1,0,1,1,26.52
21631,0,1,0,0,91.95
21632,0,1,0,1,103.68
21633,1,1,1,0,30.5
21634,0,1,0,0,159.33
21635,0,0,0,0,78.18
21636,0,0,0,0,0.0
21637,0,0,1,1,161.26
21638,0,0,0,0,15.15
21639,0,1,0,0,35.67
21640,1,0,1,0,0.08
21641,0,0,0,0,103.95
21642,1,0,0,0,93.61
21643,0,0,0,0,70.19
21644,1,0,0,1,117.77
21645,0,0,0,0,49.2
21646,1,1,1,1,155.71
21647,0,0,1,0,93.99
21648,0,0,0,0,12.86
21649,0,0,0,0,87.54
21650,1,0,1,0,182.88
21651,0,0,0,1,0.0
21652,1,0,0,0,134.55
21653,0,0,0,1,33.21
21654,1,0,1,0,152.9
21655,0,0,0,0,104.75
21656,0,0,0,0,20.77
21657,1,0,0,0,44.83
21658,0,1,0,0,46.98
21659,1,0,1,1,166.84
21660,1,0,1,0,80.07
21661,0,1,0,0,106.26
21662,0,0,0,0,99.63
21663,0,1,1,0,57.05
21664,0,0,0,0,0.0
21665,0,0,1,0,80.1
21666,1,0,0,0,39.86
21667,0,0,1,0,59.17
21668,0,0,0,0,0.0
21669,0,1,0,1,0.0
21670,0,0,0,0,163.01
21671,1,0,1,0,99.35
21672,0,0,1,0,97.47
21673,0,0,1,0,60.52
21674,1,0,1,0,103.88
21675,0,0,0,1,102.96
21676,0,0,0,0,89.67
21677,1,0,1,0,110.87
21678,1,1,1,0,36.62
21679,0,0,1,0,29.81
21680,1,0,1,0,31.93
21681,0,0,0,0,52.7
21682,1,0,1,0,26.95
21683,1,0,1,0,0.0
21684,0,0,1,0,115.26
21685,0,0,1,0,0.0
21686,0,0,0,0,27.95
21687,0,0,0,0,0.0
21688,1,0,0,0,100.0
21689,0,0,0,0,93.16
21690,0,0,0,0,3.7
21691,0,0,1,0,182.91
21692,1,0,0,1,25.78
21693,0,0,0,0,0.0
21694,0,0,0,0,73.34
21695,1,0,1,0,36.82
21696,0,0,0,0,166.63
21697,0,0,0,1,60.12
21698,0,1,0,0,12.35
21699,0,0,0,0,137.21
21700,0,0,0,0,19.37
21701,0,0,0,0,31.01
21702,0,0,0,0,147.01
21703,1,0,0,0,111.22
21704,0,0,1,0,158.01
21705,0,0,0,0,35.22
21706,0,0,0,0,31.0
21707,0,0,0,0,117.36
21708,0,0,0,1,63.16
21709,0,1,0,0,69.89
21710,1,1,1,0,79.13
21711,1,0,1,0,44.64
21712,0,0,0,0,0.0
21713,0,0,0,0,65.58
21714,1,0,1,1,147.18
21715,0,0,0,0,142.01
21716,0,0,0,0,139.24
21717,1,1,0,0,93.88
21718,0,0,0,1,62.96
21719,0,0,0,0,119.44
21720,0,0,1,0,17.98
21721,1,0,1,0,88.6
21722,0,0,0,0,89.33
21723,0,0,1,0,0.0
21724,0,0,0,0,9.92
21725,0,0,1,0,0.0
21726,1,1,1,0,146.61
21727,0,0,0,0,65.54
21728,0,0,0,0,31.27
21729,1,1,1,0,94.33
21730,0,0,0,0,166.23
21731,0,0,0,1,13.8
21732,0,0,0,0,55.77
21733,0,0,1,0,151.55
21734,1,0,1,0,34.96
21735,1,0,0,0,90.57
21736,0,0,0,0,166.46
21737,0,0,0,0,123.04
21738,1,0,1,0,117.05
21739,0,0,0,1,54.52
21740,1,0,1,0,2.16
21741,0,0,1,0,116.44
21742,0,0,0,1,103.49
21743,0,0,0,0,0.0
21744,0,0,0,0,129.17
21745,0,0,1,0,67.47
21746,0,0,1,0,145.78
21747,0,0,0,0,54.74
21748,0,1,0,0,61.84
21749,0,0,1,0,60.94
21750,0,0,0,0,87.72
21751,1,0,0,0,143.77
21752,0,0,0,0,6.4
21753,0,0,0,0,128.22
21754,1,0,1,0,60.22
21755,1,0,1,0,64.03
21756,1,0,0,0,10.92
21757,1,1,1,0,91.05
21758,1,0,1,0,135.83
21759,0,0,0,0,63.34
21760,0,0,0,0,0.0
21761,0,1,0,0,85.23
21762,1,0,0,0,120.98
21763,0,1,0,1,70.52
21764,0,1,0,0,47.06
21765,0,0,0,0,1.31
21766,0,0,0,0,9.8
21767,0,0,0,0,138.1
21768,0,0,1,0,0.0
21769,0,0,0,1,20.19
21770,1,0,0,0,0.0
21771,1,0,1,0,150.07
21772,0,0,0,0,157.74
21773,1,0,0,0,166.86
21774,1,0,1,0,0.0
21775,0,0,1,0,31.48
21776,1,0,1,0,111.52
21777,1,1,0,1,0.0
21778,0,1,1,0,116.41
21779,0,0,0,1,75.17
21780,0,0,0,0,35.56
21781,1,0,1,0,94.82
21782,1,0,0,0,132.96
21783,0,0,0,0,58.99
21784,0,0,0,1,45.11
21785,1,0,0,0,134.34
21786,0,1,1,0,113.89
21787,1,1,0,0,75.52
21788,1,0,1,0,80.14
21789,0,0,0,0,18.23
21790,0,0,0,0,88.79
21791,0,1,0,0,99.5
21792,1,1,1,0,113.92
21793,0,0,0,0,28.87
21794,1,1,1,0,123.78
21795,1,0,1,0,116.98
21796,0,0,1,0,38.62
21797,0,0,0,1,32.03
21798,0,0,0,0,60.53
21799,0,0,0,0,4.77
21800,0,0,1,0,62.05
21801,0,1,0,0,57.42
21802,0,0,1,0,21.2
21803,0,0,0,0,64.62
21804,1,0,1,0,41.29
21805,0,0,0,0,148.41
21806,0,0,0,0,104.1
21807,0,0,0,0,0.0
21808,0,0,0,0,94.58
21809,1,0,1,1,2.37
21810,1,0,1,0,100.1
21811,1,0,1,0,52.66
21812,0,1,0,0,81.08
21813,0,1,0,0,0.0
21814,1,0,1,0,0.0
21815,0,1,1,0,129.63
21816,0,0,1,0,63.54
21817,0,0,0,1,89.79
21818,1,0,1,0,104.13
21819,0,1,0,0,124.37
21820,0,1,0,1,66.37
21821,1,1,1,0,0.0
21822,1,0,1,0,50.92
21823,0,0,0,0,115.24
21824,1,0,0,0,0.0
21825,0,0,1,0,69.58
21826,0,0,1,0,0.0
21827,0,0,1,0,36.9
21828,0,1,0,0,0.0
21829,1,0,1,0,68.44
21830,0,0,0,0,101.59
21831,0,0,1,0,93.36
21832,0,1,0,0,65.2
21833,1,1,1,0,158.07
21834,0,0,0,0,0.0
21835,0,0,0,0,145.04
21836,0,0,1,0,20.34
21837,1,0,1,0,0.0
21838,1,1,1,0,181.6
21839,1,0,0,0,41.52
21840,0,0,1,0,105.21
21841,1,0,0,0,0.0
21842,0,0,1,0,96.31
21843,0,0,0,0,238.29
21844,1,0,0,0,61.97
21845,0,0,1,0,132.67
21846,1,0,0,0,107.5
21847,1,1,0,0,0.0
21848,1,0,0,1,31.91
21849,0,0,0,0,92.76
21850,0,0,1,0,0.0
21851,1,0,1,0,120.77
21852,0,1,1,0,37.89
21853,1,0,1,0,173.6
21854,0,0,1,0,0.11
21855,1,0,0,1,41.23
21856,0,0,0,0,11.67
21857,1,0,0,0,62.64
21858,0,0,0,0,137.22
21859,1,0,1,0,18.34
21860,1,1,1,0,42.53
21861,0,1,0,0,107.93
21862,1,1,1,0,61.03
21863,0,0,0,0,32.38
21864,0,0,0,0,36.94
21865,0,0,1,0,28.25
21866,1,1,1,0,40.37
21867,0,0,0,0,91.21
21868,1,0,0,0,43.05
21869,0,1,0,0,169.85
21870,1,1,0,0,82.94
21871,0,0,0,0,24.0
21872,1,0,0,1,98.73
21873,0,0,1,0,128.67
21874,0,0,1,0,26.22
21875,0,0,0,0,53.46
21876,1,1,1,0,68.56
21877,1,1,1,0,74.62
21878,1,0,1,0,21.34
21879,0,0,0,0,71.6
21880,1,0,1,1,99.54
21881,0,0,0,0,51.15
21882,1,0,1,0,0.0
21883,1,1,1,1,79.57
21884,1,0,0,0,62.76
21885,0,1,0,0,78.9
21886,1,1,1,0,104.97
21887,1,0,0,0,101.83
21888,1,1,0,0,64.16
21889,0,0,0,0,16.47
21890,0,1,0,0,61.87
21891,0,0,0,0,162.1
21892,1,0,1,0,83.86
21893,0,0,1,0,98.07
21894,0,0,0,0,0.0
21895,0,0,0,0,82.14
21896,0,0,0,0,195.43
21897,1,0,1,0,83.34
21898,1,1,1,0,151.52
21899,0,0,0,0,137.59
21900,1,0,1,0,73.52
21901,0,0,0,0,28.9
21902,1,0,0,0,15.74
21903,1,1,1,0,192.76
21904,0,1,0,0,157.86
21905,0,0,0,0,69.84
21906,1,0,1,0,136.11
21907,0,0,0,0,29.14
21908,1,0,0,0,58.39
21909,0,0,0,0,86.72
21910,0,0,1,1,27.73
21911,0,0,1,0,27.24
21912,0,0,0,0,53.91
21913,0,0,0,0,0.0
21914,1,0,0,0,56.01
21915,1,0,1,0,160.35
21916,0,0,0,0,0.0
21917,0,0,1,0,196.26
21918,1,0,1,0,76.83
21919,1,0,0,0,154.71
21920,1,0,0,0,0.0
21921,1,0,1,0,29.25
21922,0,0,0,0,128.67
21923,0,0,0,0,98.95
21924,1,0,0,0,133.1
21925,0,0,0,0,52.98
21926,0,1,0,0,55.74
21927,0,0,0,0,75.8
21928,1,0,1,1,125.56
21929,0,0,0,0,88.05
21930,0,0,0,0,111.6
21931,0,0,0,1,47.64
21932,0,0,0,0,155.2
21933,0,0,0,0,1.02
21934,1,0,0,0,16.3
21935,0,0,0,0,101.9
21936,0,1,0,0,58.37
21937,1,0,0,0,0.0
21938,0,0,0,0,0.0
21939,0,0,0,0,0.0
21940,1,1,1,0,144.47
21941,0,0,0,1,92.35
21942,0,0,0,0,6.97
21943,1,0,1,0,46.55
21944,0,0,1,0,93.08
21945,0,0,0,0,33.58
21946,1,0,1,0,133.93
21947,1,1,0,1,30.24
21948,0,0,1,0,17.96
21949,0,0,0,0,0.0
21950,0,0,0,0,1.07
21951,0,0,1,0,70.14
21952,1,0,1,0,0.0
21953,1,0,0,1,117.87
21954,1,0,0,1,1.96
21955,1,1,1,0,133.85
21956,0,1,0,0,144.16
21957,1,0,1,0,83.26
21958,1,0,1,0,105.75
21959,1,0,1,0,96.95
21960,0,0,0,1,43.64
21961,1,0,0,0,110.6
21962,1,0,1,0,122.86
21963,0,0,1,0,53.44
21964,0,1,1,0,117.65
21965,0,0,0,0,94.86
21966,1,0,1,1,117.17
21967,0,0,0,0,68.56
21968,0,0,0,0,101.71
21969,0,0,1,0,191.97
21970,0,1,0,0,150.71
21971,1,1,0,0,37.92
21972,1,1,1,0,100.05
21973,0,0,0,0,45.98
21974,1,0,0,0,99.22
21975,0,1,0,0,12.69
21976,0,1,0,0,0.0
21977,0,0,0,1,0.0
21978,0,1,1,0,94.29
21979,0,0,0,0,113.85
21980,0,0,0,0,44.95
21981,0,0,1,0,9.06
21982,0,0,0,0,113.23
21983,1,0,1,0,101.11
21984,1,0,1,0,121.57
21985,0,0,1,0,204.78
21986,1,0,1,1,62.14
21987,0,0,0,0,87.3
21988,0,0,0,0,0.0
21989,0,0,0,0,1.44
21990,0,0,1,0,0.0
21991,0,0,1,0,38.08
21992,1,0,1,0,18.2
21993,0,0,0,1,47.58
21994,0,1,1,0,96.5
21995,1,0,0,0,50.53
21996,0,0,1,0,11.64
21997,0,0,0,1,93.85
21998,1,0,1,0,173.17
21999,0,0,1,0,122.98
22000,1,1,0,0,100.71
22001,0,0,0,0,96.32
22002,0,0,1,0,36.54
22003,0,0,0,0,44.96
22004,0,0,0,1,0.0
22005,0,0,0,0,30.72
22006,1,1,1,0,224.52
22007,0,1,1,0,103.21
22008,1,0,0,0,54.11
22009,1,1,1,1,139.58
22010,0,0,0,0,0.0
22011,0,0,0,0,86.43
22012,1,0,0,0,140.26
22013,0,1,1,1,17.84
22014,0,0,0,0,73.76
22015,1,1,0,1,162.87
22016,0,0,0,0,29.83
22017,0,0,0,1,35.76
22018,1,0,0,0,48.96
22019,1,0,0,0,63.45
22020,1,0,0,0,84.96
22021,1,1,0,0,62.75
22022,0,0,0,0,0.0
22023,0,1,0,0,37.38
22024,0,0,0,0,39.66
22025,1,0,0,0,0.0
22026,1,0,1,0,142.85
22027,0,0,1,1,143.0
22028,0,1,1,0,114.82
22029,0,1,1,0,32.8
22030,0,0,0,0,152.67
22031,0,0,0,0,172.37
22032,1,0,1,0,85.18
22033,0,0,0,0,39.16
22034,0,0,0,0,82.78
22035,1,0,0,0,124.61
22036,0,0,0,0,159.87
22037,0,0,0,0,0.0
22038,1,1,0,0,14.09
22039,0,1,0,0,94.42
22040,0,0,0,0,0.0
22041,0,0,0,0,74.46
22042,0,0,0,0,99.74
22043,0,0,0,0,72.53
22044,0,0,0,1,58.65
22045,1,0,0,0,0.0
22046,0,0,1,0,45.58
22047,1,0,0,0,64.27
22048,1,0,1,1,74.58
22049,1,0,0,0,8.95
22050,0,0,0,0,36.16
22051,1,1,1,1,50.7
22052,0,0,0,0,96.96
22053,1,0,0,0,22.77
22054,1,0,0,0,147.25
22055,1,0,1,0,27.41
22056,1,1,0,0,94.61
22057,0,0,1,0,63.91
22058,0,0,1,0,95.31
22059,0,0,0,0,125.31
22060,0,0,0,0,35.73
22061,0,0,1,0,100.73
22062,0,0,0,1,0.0
22063,0,1,0,0,124.28
22064,0,0,0,0,0.0
22065,1,1,1,0,123.84
22066,0,0,0,0,94.52
22067,0,0,0,0,82.25
22068,0,0,0,0,2.41
22069,0,0,0,0,81.19
22070,1,0,0,0,90.57
22071,1,0,1,1,42.52
22072,1,1,1,0,71.02
22073,0,0,0,0,9.78
22074,1,0,1,0,16.54
22075,0,0,0,0,84.3
22076,0,0,0,0,69.11
22077,0,0,1,0,111.57
22078,0,0,0,0,46.73
22079,1,1,1,0,117.96
22080,0,0,0,0,76.82
22081,0,0,1,0,0.0
22082,1,0,0,0,0.0
22083,0,0,0,0,75.11
22084,1,0,1,0,81.16
22085,0,0,0,0,83.73
22086,0,0,1,0,130.66
22087,0,0,0,0,49.52
22088,1,0,0,0,106.77
22089,0,0,1,0,62.17
22090,0,0,0,0,73.98
22091,0,0,0,0,117.33
22092,0,0,0,1,46.66
22093,0,0,0,0,76.84
22094,0,0,0,0,79.22
22095,0,0,0,0,102.43
22096,0,0,0,0,158.53
22097,0,0,0,0,33.94
22098,0,0,1,0,176.14
22099,0,0,0,0,108.29
22100,0,0,0,0,104.26
22101,0,1,1,0,33.99
22102,0,0,1,0,73.76
22103,0,0,0,1,31.8
22104,0,0,0,0,94.17
22105,1,1,0,0,0.0
22106,0,1,0,0,203.51
22107,0,0,1,0,120.97
22108,0,0,0,0,141.63
22109,0,0,0,1,48.68
22110,0,0,0,1,0.0
22111,0,1,1,0,38.89
22112,0,1,0,0,74.82
22113,0,1,0,1,62.32
22114,1,0,0,0,152.76
22115,0,0,0,0,45.08
22116,0,0,1,0,91.65
22117,1,1,1,0,158.25
22118,1,0,0,0,26.17
22119,0,0,0,0,53.32
22120,0,0,1,0,78.53
22121,0,1,0,0,0.0
22122,0,0,0,0,0.0
22123,0,0,0,0,164.72
22124,0,0,1,0,79.65
22125,1,0,0,0,41.69
22126,1,0,0,0,0.0
22127,0,0,0,1,34.42
22128,1,0,1,0,99.99
22129,0,0,0,0,60.06
22130,0,0,0,0,57.85
22131,0,1,0,0,70.07
22132,0,0,0,0,65.56
22133,1,1,0,0,113.94
22134,1,0,0,0,94.86
22135,0,0,0,1,42.39
22136,0,0,0,1,67.0
22137,0,0,0,0,37.39
22138,1,0,1,0,110.53
22139,1,1,0,0,47.59
22140,0,1,0,0,43.85
22141,0,0,0,0,0.0
22142,0,1,1,0,58.71
22143,1,0,0,0,83.77
22144,0,0,0,0,74.74
22145,1,1,0,0,0.0
22146,1,1,1,0,0.0
22147,0,0,0,0,88.89
22148,1,0,1,0,70.7
22149,0,0,0,0,0.0
22150,1,0,0,1,0.0
22151,1,0,1,0,45.53
22152,1,0,1,0,99.71
22153,1,0,0,0,0.0
22154,1,1,1,0,68.87
22155,0,0,0,0,77.56
22156,1,1,1,0,72.76
22157,0,0,1,0,41.9
22158,1,0,1,0,0.0
22159,0,1,0,0,75.41
22160,1,1,0,0,15.59
22161,1,0,0,0,103.6
22162,1,1,0,1,106.0
22163,0,1,0,0,147.12
22164,0,0,0,0,10.66
22165,1,0,1,0,155.44
22166,0,0,0,0,0.0
22167,0,0,0,0,92.5
22168,1,0,0,0,67.09
22169,0,0,0,0,63.56
22170,0,0,0,1,119.01
22171,0,0,0,0,131.26
22172,0,0,0,1,92.39
22173,0,1,1,0,0.0
22174,1,0,1,0,116.41
22175,1,1,1,0,49.94
22176,0,0,1,0,141.78
22177,0,0,0,0,135.87
22178,0,0,0,0,49.77
22179,0,0,0,0,172.08
22180,0,0,0,0,22.01
22181,0,0,0,0,11.75
22182,1,0,1,0,84.25
22183,1,0,0,0,143.88
22184,1,0,1,1,72.98
22185,0,0,0,0,20.75
22186,1,1,0,0,103.49
22187,0,0,0,0,16.25
22188,0,0,0,0,18.39
22189,0,0,0,0,66.35
22190,0,1,1,0,26.27
22191,1,0,0,1,65.83
22192,0,1,0,0,46.18
22193,0,0,0,0,123.61
22194,0,1,1,0,0.0
22195,1,0,0,0,105.07
22196,0,0,0,0,67.91
22197,1,0,1,0,0.0
22198,0,0,0,0,114.29
22199,1,0,1,0,216.03
22200,0,0,0,0,37.24
22201,0,1,0,0,142.01
22202,0,1,0,0,37.2
22203,0,1,0,0,95.85
22204,1,0,1,0,0.0
22205,0,0,0,0,38.63
22206,1,0,0,0,23.51
22207,1,0,1,0,54.86
22208,0,0,0,1,80.32
22209,1,0,0,0,94.0
22210,1,0,0,0,74.59
22211,1,1,1,0,0.0
22212,0,0,0,0,99.38
22213,0,0,0,0,0.0
22214,0,0,1,0,0.0
22215,0,0,0,0,102.64
22216,0,0,1,0,47.18
22217,0,0,1,1,115.97
22218,0,1,0,0,164.13
22219,1,0,0,0,25.88
22220,0,0,0,0,98.23
22221,1,0,1,0,87.54
22222,0,0,1,0,34.37
22223,0,0,1,0,9.23
22224,0,1,1,0,145.66
22225,0,1,0,0,2.01
22226,0,0,1,1,133.97
22227,1,0,1,0,107.82
22228,1,0,0,0,28.53
22229,0,0,1,1,61.31
22230,1,0,0,0,86.52
22231,0,0,0,0,87.97
22232,0,0,1,1,13.69
22233,1,0,1,0,70.67
22234,0,0,0,0,15.14
22235,1,1,0,0,85.98
22236,0,1,1,0,167.81
22237,0,0,1,0,91.56
22238,1,0,1,0,185.61
22239,0,1,0,0,48.42
22240,1,1,1,0,177.0
22241,0,0,0,0,0.0
22242,1,1,1,1,97.4
22243,1,0,1,0,95.05
22244,1,0,1,0,70.51
22245,1,0,1,0,51.85
22246,0,0,1,0,91.48
22247,0,0,0,1,88.24
22248,0,0,0,0,15.7
22249,0,0,0,1,39.82
22250,0,0,0,0,67.7
22251,1,0,1,0,1.28
22252,0,0,0,0,84.65
22253,0,0,0,1,34.99
22254,0,0,0,0,40.36
22255,1,0,1,0,156.54
22256,0,0,0,0,41.38
22257,0,0,0,0,25.05
22258,0,0,1,0,44.85
22259,0,0,1,0,0.0
22260,1,0,0,0,33.97
22261,0,0,0,1,0.0
22262,0,0,0,0,105.01
22263,0,0,1,1,69.58
22264,0,0,0,0,22.98
22265,0,1,1,0,0.0
22266,0,0,0,0,6.27
22267,0,1,0,0,21.16
22268,1,0,0,0,59.91
22269,0,0,0,0,41.29
22270,0,0,0,0,50.99
22271,1,0,0,0,0.0
22272,1,0,0,0,0.0
22273,0,0,0,0,36.21
22274,1,1,1,0,191.29
22275,1,0,0,0,0.0
22276,0,0,0,0,119.14
22277,1,1,1,0,8.89
22278,1,0,1,0,59.78
22279,0,0,0,0,123.7
22280,1,0,1,0,16.19
22281,0,0,0,0,15.82
22282,0,0,0,0,40.07
22283,0,0,0,0,13.88
22284,1,0,0,0,76.85
22285,1,0,1,0,90.35
22286,1,0,1,0,159.58
22287,1,0,0,0,0.0
22288,1,1,1,0,118.63
22289,1,0,0,0,77.63
22290,1,1,0,0,41.17
22291,1,1,1,0,6.8
22292,0,0,1,0,105.81
22293,1,0,0,0,47.83
22294,0,1,0,0,63.96
22295,0,0,0,0,109.8
22296,0,0,1,1,141.84
22297,0,1,0,0,42.71
22298,0,0,0,0,73.54
22299,0,0,1,0,115.96
22300,1,0,0,0,123.42
22301,1,0,0,0,39.38
22302,0,0,0,0,103.7
22303,0,0,0,0,136.96
22304,1,1,1,0,29.13
22305,0,0,0,0,94.91
22306,0,0,0,0,0.0
22307,0,0,0,0,0.0
22308,1,1,0,0,149.16
22309,0,0,0,0,120.76
22310,0,0,0,0,121.18
22311,0,0,0,0,0.0
22312,1,0,0,0,25.08
22313,0,0,0,0,111.71
22314,1,0,0,0,78.68
22315,0,0,1,0,120.95
22316,0,1,1,0,76.57
22317,0,0,0,0,91.13
22318,1,1,1,0,152.5
22319,0,0,0,0,0.0
22320,0,0,1,0,33.51
22321,0,0,0,0,10.84
22322,1,0,0,1,95.93
22323,0,0,0,0,114.36
22324,1,1,1,0,106.36
22325,0,0,1,0,107.4
22326,1,0,1,0,0.0
22327,0,0,1,0,0.0
22328,1,1,1,0,45.37
22329,0,0,0,0,71.65
22330,0,0,0,0,55.84
22331,0,0,0,0,106.9
22332,1,0,0,1,101.09
22333,1,0,0,0,9.69
22334,0,0,0,0,79.91
22335,1,0,1,0,83.99
22336,0,0,0,0,117.44
22337,1,0,0,0,97.64
22338,1,0,1,0,208.4
22339,1,0,1,0,124.63
22340,0,1,0,0,70.63
22341,1,0,1,0,87.9
22342,0,1,1,0,141.33
22343,1,0,0,0,29.99
22344,1,0,1,0,153.76
22345,0,0,0,1,4.97
22346,1,1,1,0,120.95
22347,1,0,0,0,96.8
22348,0,0,0,0,138.62
22349,0,0,0,0,109.48
22350,1,1,1,0,0.0
22351,1,0,1,0,50.63
22352,0,0,1,0,23.47
22353,0,0,1,0,111.11
22354,1,0,0,0,74.31
22355,0,0,1,0,0.0
22356,0,0,1,0,142.74
22357,0,0,0,0,5.26
22358,0,0,1,0,53.89
22359,0,0,0,0,106.74
22360,0,0,0,0,0.0
22361,0,0,0,0,169.32
22362,0,0,1,1,75.47
22363,1,0,1,0,32.69
22364,0,0,0,0,117.47
22365,0,1,0,0,99.57
22366,0,0,0,0,22.46
22367,0,0,1,1,19.6
22368,0,0,0,0,150.44
22369,0,0,0,0,120.32
22370,0,0,0,0,108.78
22371,0,0,1,0,18.7
22372,1,0,1,0,77.28
22373,1,1,1,1,52.89
22374,1,0,0,0,79.24
22375,0,0,0,0,26.51
22376,1,0,0,0,33.17
22377,1,0,0,0,66.62
22378,1,0,0,0,34.76
22379,0,1,1,0,120.41
22380,0,0,1,0,67.16
22381,0,0,0,0,123.36
22382,0,0,0,0,94.19
22383,0,0,0,0,94.08
22384,0,0,0,0,127.8
22385,0,0,0,0,39.63
22386,0,0,0,0,129.02
22387,0,0,0,0,92.9
22388,1,1,1,0,73.92
22389,1,1,0,0,67.78
22390,0,1,0,1,103.94
22391,1,0,0,0,22.03
22392,0,0,0,0,54.33
22393,0,1,0,1,63.18
22394,0,0,0,0,120.12
22395,0,0,0,0,30.67
22396,0,0,0,0,0.0
22397,0,0,0,0,158.32
22398,1,0,0,0,119.42
22399,0,0,0,0,52.82
22400,0,0,1,0,122.89
22401,1,0,0,0,98.96
22402,0,0,0,0,59.99
22403,0,0,0,0,72.95
22404,0,0,1,0,19.09
22405,0,1,0,0,0.0
22406,0,1,0,1,107.0
22407,0,0,0,0,103.55
22408,0,0,0,0,48.35
22409,0,0,1,1,170.83
22410,1,0,1,0,94.6
22411,0,0,0,0,102.0
22412,1,0,1,0,143.58
22413,0,0,0,0,91.24
22414,0,0,0,0,44.96
22415,1,0,1,1,120.95
22416,0,0,1,0,91.81
22417,1,0,1,0,52.04
22418,1,0,1,0,63.71
22419,1,1,0,0,93.38
22420,0,0,0,0,139.75
22421,1,0,0,0,115.1
22422,1,0,1,0,16.67
22423,0,0,1,0,92.02
22424,1,1,1,0,101.89
22425,0,0,0,0,76.06
22426,0,0,1,0,113.59
22427,0,0,0,0,126.03
22428,0,0,0,0,52.78
22429,0,0,1,0,4.91
22430,0,0,0,0,144.28
22431,0,0,0,0,96.42
22432,1,0,0,0,81.9
22433,0,0,0,0,78.4
22434,0,1,0,0,37.33
22435,0,0,1,0,21.86
22436,0,0,0,0,91.33
22437,0,0,1,0,80.63
22438,1,0,1,0,86.59
22439,1,1,1,0,0.0
22440,0,1,0,1,112.78
22441,0,0,1,0,22.14
22442,0,0,0,0,3.77
22443,0,1,1,0,116.5
22444,0,0,0,0,161.97
22445,0,0,0,0,8.93
22446,1,0,0,0,89.2
22447,0,0,0,0,205.31
22448,0,0,0,0,76.92
22449,0,0,0,0,28.68
22450,0,0,1,0,73.75
22451,1,0,0,0,0.0
22452,1,0,0,0,21.56
22453,1,0,1,0,102.2
22454,0,0,1,1,27.66
22455,0,0,0,0,61.69
22456,0,0,1,0,0.0
22457,0,0,1,0,21.04
22458,0,0,0,0,19.48
22459,1,0,0,0,23.7
22460,1,0,1,0,87.28
22461,0,0,0,0,0.0
22462,1,0,1,0,10.31
22463,0,0,0,0,57.88
22464,0,1,1,0,137.62
22465,1,0,0,1,107.08
22466,0,0,1,0,65.1
22467,0,0,0,0,107.82
22468,0,0,0,0,58.72
22469,1,1,0,0,0.0
22470,1,0,1,0,0.0
22471,0,1,1,0,168.55
22472,0,0,0,0,60.43
22473,1,0,0,1,62.56
22474,0,0,0,0,100.14
22475,0,0,0,0,79.47
22476,0,0,0,0,1.91
22477,0,0,0,0,96.02
22478,0,0,1,0,77.76
22479,0,0,0,0,115.45
22480,0,0,1,0,76.44
22481,0,0,0,0,0.0
22482,1,1,0,1,0.0
