user_id,signup_day,assignment,channel,country_tier,device,age_bucket,onboarding_minutes
16855,15,treatment,paid,2,android,35-49,5.95
16856,20,treatment,paid,2,ios,35-49,30.28
16857,23,control,organic,2,android,18-24,6.67
16858,16,treatment,organic,1,ios,25-34,19.88
16859,25,control,organic,1,ios,18-24,19.13
16860,3,treatment,paid,2,ios,35-49,31.76
16861,3,control,paid,1,android,18-24,7.96
16862,22,treatment,referral,1,ios,35-49,23.06
16863,11,control,paid,1,android,25-34,7.82
16864,19,treatment,referral,1,ios,35-49,5.11
16865,10,treatment,referral,1,ios,25-34,26.57
16866,6,control,paid,2,ios,35-49,8.31
16867,18,treatment,organic,1,ios,18-24,26.28
16868,24,treatment,paid,1,android,35-49,29.37
16869,9,control,referral,1,ios,35-49,6.51
16870,19,treatment,paid,1,ios,25-34,6.45
16871,21,treatment,organic,1,ios,35-49,6.84
16872,5,control,referral,1,ios,35-49,8.55
16873,7,treatment,organic,1,android,25-34,8.32
16874,17,treatment,organic,1,ios,25-34,5.6
16875,2,control,referral,1,android,25-34,8.32
16876,7,treatment,referral,2,ios,25-34,17.6
16877,8,control,organic,1,ios,25-34,9.01
16878,25,treatment,organic,1,ios,25-34,5.66
16879,15,control,paid,1,ios,18-24,12.89
16880,13,treatment,referral,1,ios,25-34,33.71
16881,4,treatment,paid,2,android,18-24,1.73
16882,1,control,paid,1,ios,25-34,14.76
16883,27,treatment,referral,1,android,18-24,12.45
16884,5,control,referral,2,ios,25-34,7.65
16885,15,control,organic,2,android,25-34,2.23
16886,8,control,organic,1,ios,25-34,9.87
16887,21,control,organic,1,ios,35-49,9.86
16888,16,treatment,organic,1,android,25-34,6.53
16889,6,control,paid,2,ios,50+,31.1
16890,9,control,organic,2,android,25-34,5.32
16891,21,control,organic,1,android,35-49,1.46
16892,5,treatment,organic,2,ios,35-49,26.21
16893,25,treatment,referral,1,android,35-49,42.75
16894,14,control,paid,1,ios,25-34,15.43
16895,4,control,referral,1,android,18-24,10.09
16896,4,control,organic,1,ios,25-34,9.8
16897,7,control,organic,2,ios,25-34,17.94
16898,15,control,organic,1,android,50+,8.61
16899,19,control,referral,1,android,25-34,15.02
16900,11,control,paid,2,ios,18-24,16.32
16901,8,treatment,referral,2,ios,25-34,10.35
16902,21,treatment,paid,2,android,25-34,2.87
16903,15,treatment,referral,1,ios,25-34,28.85
16904,27,treatment,organic,1,android,35-49,1.86
16905,1,treatment,organic,1,android,25-34,16.63
16906,14,control,referral,1,ios,18-24,6.04
16907,23,treatment,organic,1,ios,35-49,24.58
16908,25,control,organic,1,android,35-49,2.74
16909,17,control,paid,1,android,25-34,12.67
16910,7,control,referral,2,ios,25-34,26.42
16911,0,treatment,paid,1,ios,35-49,9.54
16912,3,treatment,paid,1,android,25-34,9.45
16913,4,treatment,referral,2,android,18-24,7.15
16914,10,control,organic,2,android,18-24,18.75
16915,12,treatment,organic,1,ios,18-24,6.95
16916,11,treatment,organic,1,android,25-34,2.58
16917,21,treatment,referral,1,android,18-24,2.07
16918,15,control,organic,1,android,25-34,10.93
16919,21,control,paid,2,ios,35-49,8.06
16920,18,treatment,organic,2,android,18-24,11.76
16921,26,treatment,paid,1,ios,18-24,20.82
16922,26,treatment,paid,2,ios,18-24,7.07
16923,5,control,paid,1,ios,35-49,9.02
16924,4,control,organic,1,ios,18-24,2.96
16925,1,control,paid,1,ios,18-24,13.05
16926,5,control,paid,1,ios,35-49,2.72
16927,6,treatment,organic,1,android,25-34,20.51
16928,4,control,organic,1,android,25-34,28.34
16929,24,control,organic,2,ios,18-24,3.45
16930,27,control,paid,1,android,25-34,10.79
16931,27,control,organic,1,ios,18-24,2.1
16932,13,control,referral,1,ios,25-34,16.97
16933,17,treatment,paid,1,android,35-49,4.64
16934,7,control,organic,2,ios,35-49,3.64
16935,14,control,organic,1,ios,50+,10.32
16936,4,treatment,organic,1,android,25-34,5.76
16937,4,control,organic,1,android,50+,18.69
16938,9,treatment,paid,2,ios,35-49,9.44
16939,15,treatment,paid,2,ios,35-49,3.33
16940,2,treatment,referral,1,android,25-34,22.21
16941,12,treatment,paid,1,ios,35-49,22.21
16942,14,treatment,paid,1,ios,25-34,10.18
16943,11,control,organic,2,ios,25-34,20.15
16944,9,treatment,organic,1,ios,50+,12.68
16945,2,control,paid,1,android,35-49,37.64
16946,8,control,referral,1,ios,50+,6.95
16947,22,treatment,organic,2,ios,35-49,13.09
16948,5,treatment,organic,1,ios,18-24,8.83
16949,21,treatment,organic,2,android,35-49,27.56
16950,14,treatment,organic,1,ios,35-49,7.74
16951,5,control,paid,1,ios,18-24,13.61
16952,24,control,organic,2,ios,25-34,16.82
16953,3,control,paid,1,ios,25-34,4.13
16954,4,treatment,paid,1,ios,35-49,21.85
16955,15,treatment,paid,2,ios,35-49,9.94
16956,12,treatment,referral,2,ios,25-34,9.9
16957,2,treatment,organic,2,android,35-49,7.33
16958,7,control,paid,2,ios,25-34,13.21
16959,24,treatment,paid,1,ios,25-34,36.97
16960,1,control,organic,2,android,25-34,11.61
16961,16,treatment,paid,2,android,25-34,18.95
16962,22,treatment,organic,2,ios,18-24,14.14
16963,25,control,organic,1,ios,25-34,1.91
16964,9,control,paid,1,android,50+,16.99
16965,14,treatment,organic,1,ios,18-24,10.13
16966,16,control,paid,2,ios,25-34,6.12
16967,1,control,organic,2,ios,35-49,7.09
16968,4,control,paid,2,ios,25-34,19.53
16969,25,control,organic,2,android,35-49,12.32
16970,19,treatment,organic,2,ios,18-24,13.02
16971,25,treatment,organic,1,ios,35-49,15.91
16972,9,treatment,referral,1,ios,25-34,10.8
16973,23,treatment,referral,1,ios,50+,5.42
16974,15,control,organic,1,android,35-49,13.44
16975,0,treatment,paid,1,ios,25-34,13.67
16976,12,control,paid,1,ios,18-24,16.65
16977,7,treatment,referral,1,ios,25-34,1.05
16978,24,treatment,organic,1,android,25-34,3.86
16979,10,control,organic,1,ios,35-49,11.03
16980,4,control,organic,1,ios,25-34,52.47
16981,20,control,organic,1,android,35-49,6.67
16982,18,treatment,paid,1,ios,35-49,17.59
16983,2,control,referral,1,ios,25-34,5.28
16984,8,control,referral,1,ios,35-49,1.28
16985,25,control,organic,2,ios,18-24,12.11
16986,8,control,organic,1,android,18-24,10.97
16987,11,control,paid,2,android,25-34,37.55
16988,13,control,organic,2,android,18-24,8.81
16989,2,treatment,organic,1,android,35-49,35.69
16990,25,control,organic,2,ios,18-24,10.43
16991,18,control,organic,1,ios,35-49,8.31
16992,25,treatment,organic,2,android,25-34,14.61
16993,8,treatment,paid,1,ios,18-24,14.28
16994,2,treatment,paid,1,android,25-34,7.29
16995,26,control,referral,1,android,25-34,13.59
16996,18,control,referral,1,android,35-49,12.48
16997,18,control,organic,1,android,50+,6.2
16998,20,control,paid,2,android,25-34,6.72
16999,10,control,organic,1,ios,18-24,4.41
17000,15,control,referral,1,android,50+,19.97
17001,5,control,organic,2,ios,25-34,1.28
17002,24,treatment,paid,1,android,18-24,16.24
17003,1,control,organic,2,ios,35-49,16.68
17004,17,treatment,paid,2,ios,25-34,7.53
17005,10,treatment,organic,2,android,25-34,28.66
17006,6,control,paid,1,android,50+,21.04
17007,22,control,organic,2,ios,35-49,3.39
17008,20,control,referral,2,ios,35-49,4.74
17009,9,treatment,paid,1,ios,25-34,9.94
17010,11,treatment,referral,1,android,35-49,1.71
17011,11,treatment,paid,1,android,25-34,3.69
17012,11,treatment,organic,1,ios,35-49,3.24
17013,26,control,paid,1,ios,35-49,7.35
17014,18,treatment,organic,1,android,50+,32.95
17015,15,control,referral,1,ios,18-24,1.31
17016,21,control,organic,1,ios,25-34,3.17
17017,27,treatment,paid,1,android,50+,27.36
17018,25,control,organic,1,ios,18-24,14.36
17019,19,treatment,organic,2,android,25-34,1.87
17020,24,treatment,paid,1,ios,18-24,7.03
17021,8,treatment,paid,2,android,25-34,7.13
17022,26,treatment,referral,1,ios,35-49,4.23
17023,25,treatment,paid,2,android,35-49,21.31
17024,13,treatment,paid,1,ios,18-24,32.53
17025,23,treatment,paid,1,ios,25-34,26.85
17026,17,treatment,paid,1,android,18-24,10.83
17027,9,treatment,referral,1,android,18-24,12.97
17028,2,treatment,organic,1,android,25-34,5.54
17029,4,treatment,organic,1,android,50+,2.92
17030,17,treatment,organic,1,ios,18-24,6.96
17031,3,control,referral,1,ios,25-34,31.5
17032,22,treatment,organic,1,android,35-49,24.34
17033,10,treatment,organic,2,ios,25-34,4.26
17034,20,control,organic,2,ios,25-34,9.84
17035,4,treatment,paid,1,android,35-49,23.4
17036,5,control,paid,1,ios,18-24,14.02
17037,14,treatment,organic,1,ios,35-49,11.92
17038,16,treatment,organic,1,ios,25-34,20.02
17039,25,treatment,paid,2,android,25-34,10.41
17040,7,treatment,paid,2,android,18-24,12.89
17041,3,control,organic,1,ios,50+,22.22
17042,26,control,paid,1,android,18-24,19.73
17043,7,treatment,organic,2,android,18-24,4.21
17044,21,treatment,paid,2,ios,35-49,19.15
17045,15,control,organic,1,ios,35-49,6.32
17046,3,control,organic,1,android,25-34,6.34
17047,7,control,organic,1,android,35-49,3.03
17048,15,control,organic,2,ios,25-34,11.14
17049,14,treatment,organic,1,android,25-34,4.71
17050,14,treatment,organic,1,android,35-49,6.07
17051,21,treatment,organic,1,ios,25-34,23.37
17052,21,control,organic,1,ios,25-34,8.39
17053,24,treatment,organic,1,android,50+,4.36
17054,5,control,organic,2,ios,35-49,1.69
17055,20,treatment,organic,1,android,25-34,6.71
17056,4,control,referral,1,android,35-49,6.95
17057,20,treatment,paid,1,ios,35-49,13.58
17058,24,control,referral,1,android,18-24,7.9
17059,0,control,referral,1,android,25-34,19.1
17060,15,treatment,paid,2,ios,25-34,4.6
17061,9,control,organic,2,ios,18-24,4.43
17062,6,treatment,paid,1,android,25-34,7.79
17063,10,control,referral,2,ios,35-49,1.2
17064,26,control,paid,1,ios,35-49,1.11
17065,19,treatment,paid,1,ios,25-34,8.01
17066,13,control,organic,1,android,35-49,4.16
17067,20,control,organic,2,ios,25-34,15.55
17068,11,control,paid,1,ios,35-49,15.89
17069,7,treatment,referral,1,ios,25-34,5.21
17070,11,treatment,paid,1,android,25-34,2.01
17071,6,treatment,paid,2,android,25-34,15.56
17072,19,treatment,paid,1,android,18-24,20.07
17073,21,control,organic,2,ios,25-34,1.68
17074,0,treatment,organic,2,ios,25-34,10.67
17075,7,control,organic,1,ios,50+,4.65
17076,8,treatment,referral,2,ios,25-34,4.51
17077,27,treatment,referral,2,ios,18-24,14.57
17078,23,treatment,referral,2,ios,25-34,6.95
17079,0,control,paid,1,android,25-34,9.32
17080,4,treatment,organic,1,android,50+,16.43
17081,18,treatment,organic,1,ios,35-49,27.23
17082,6,treatment,organic,1,android,25-34,26.67
17083,4,control,paid,1,android,25-34,7.37
17084,17,treatment,organic,2,ios,35-49,28.88
17085,3,control,paid,2,ios,35-49,3.77
17086,27,treatment,organic,2,android,25-34,16.5
17087,12,treatment,referral,1,android,35-49,9.88
17088,14,treatment,organic,1,ios,35-49,2.25
17089,25,control,referral,2,ios,25-34,16.49
17090,13,control,referral,2,android,18-24,6.07
17091,7,control,organic,1,ios,18-24,20.33
17092,14,control,paid,1,android,25-34,14.21
17093,21,treatment,organic,2,ios,35-49,7.21
17094,19,control,organic,1,ios,25-34,6.77
17095,5,control,organic,1,android,50+,4.27
17096,8,treatment,paid,1,android,35-49,0.76
17097,18,treatment,referral,1,ios,25-34,14.85
17098,19,control,organic,1,android,25-34,14.54
17099,12,treatment,referral,1,android,18-24,1.78
17100,4,control,paid,1,android,18-24,21.54
17101,23,treatment,paid,1,android,35-49,4.59
17102,21,control,paid,1,android,35-49,11.6
17103,4,treatment,paid,1,ios,25-34,15.09
17104,24,control,organic,2,android,25-34,3.27
17105,1,treatment,referral,1,ios,50+,12.72
17106,4,treatment,paid,1,ios,25-34,5.58
17107,3,treatment,organic,1,android,35-49,12.39
17108,17,control,organic,2,android,25-34,14.77
17109,16,treatment,paid,1,ios,25-34,15.95
17110,7,control,paid,2,android,25-34,13.67
17111,22,control,referral,1,ios,18-24,33.23
17112,25,control,organic,1,android,35-49,4.65
17113,27,control,organic,1,android,25-34,6.06
17114,15,control,referral,1,ios,50+,5.16
17115,14,control,paid,1,ios,25-34,8.58
17116,18,treatment,referral,1,android,35-49,14.87
17117,15,control,paid,1,android,25-34,6.07
17118,15,treatment,referral,2,ios,25-34,4.59
17119,19,control,organic,1,ios,18-24,11.66
17120,5,control,organic,2,android,25-34,5.94
17121,26,treatment,organic,1,ios,25-34,5.18
17122,9,treatment,paid,2,ios,18-24,4.78
17123,20,control,organic,1,ios,35-49,0.33
17124,2,treatment,referral,1,android,50+,7.36
17125,23,control,organic,1,ios,50+,8.5
17126,19,treatment,organic,2,android,18-24,10.87
17127,0,treatment,organic,1,android,35-49,17.03
17128,6,control,referral,1,ios,25-34,20.02
17129,19,treatment,paid,2,android,25-34,0.46
17130,13,control,organic,1,ios,18-24,24.86
17131,13,control,paid,2,android,35-49,6.55
17132,18,treatment,paid,1,android,35-49,12.68
17133,4,control,referral,1,android,35-49,14.64
17134,18,control,organic,1,ios,18-24,10.87
17135,21,treatment,paid,2,android,25-34,4.69
17136,0,control,organic,1,ios,35-49,9.6
17137,19,treatment,paid,1,ios,18-24,15.14
17138,1,control,paid,2,android,35-49,11.55
17139,13,control,organic,1,android,35-49,3.08
17140,15,treatment,paid,1,android,50+,1.16
17141,8,control,paid,1,ios,18-24,9.62
17142,4,control,organic,2,android,25-34,5.31
17143,11,control,organic,2,ios,35-49,8.68
17144,7,control,paid,1,android,25-34,6.24
17145,0,treatment,organic,2,android,50+,12.85
17146,0,treatment,paid,1,ios,18-24,10.71
17147,7,treatment,referral,2,android,18-24,16.53
17148,18,treatment,organic,2,ios,35-49,7.76
17149,24,control,organic,1,ios,25-34,11.08
17150,1,treatment,organic,1,ios,50+,5.76
17151,14,treatment,organic,2,ios,35-49,0.98
17152,13,control,organic,2,ios,50+,7.91
17153,8,treatment,organic,2,ios,25-34,24.33
17154,23,control,paid,2,android,25-34,2.96
17155,27,treatment,organic,1,android,35-49,6.36
17156,17,treatment,paid,1,android,18-24,12.45
17157,2,treatment,organic,1,android,25-34,15.47
17158,4,control,organic,1,android,25-34,5.55
17159,23,treatment,referral,1,ios,25-34,4.95
17160,17,control,paid,1,ios,35-49,7.12
17161,9,control,organic,1,android,25-34,28.22
17162,16,control,organic,1,android,18-24,12.6
17163,27,control,paid,1,ios,25-34,1.02
17164,21,control,organic,1,ios,35-49,4.82
17165,8,treatment,organic,1,ios,18-24,24.79
17166,13,treatment,organic,2,ios,35-49,7.0
17167,8,treatment,organic,2,android,35-49,9.18
17168,5,control,paid,2,ios,25-34,4.18
17169,13,control,paid,2,android,18-24,5.97
17170,9,control,paid,1,ios,25-34,4.7
17171,13,control,paid,2,ios,25-34,19.96
17172,18,control,paid,2,ios,25-34,13.66
17173,5,control,paid,1,android,25-34,14.56
17174,13,control,organic,2,ios,35-49,2.46
17175,14,treatment,paid,1,ios,25-34,19.22
17176,25,treatment,paid,1,ios,35-49,19.8
17177,2,control,paid,1,ios,25-34,4.48
17178,6,treatment,paid,2,ios,18-24,6.3
17179,14,treatment,paid,1,ios,18-24,17.54
17180,4,control,referral,2,android,18-24,11.48
17181,8,control,paid,2,android,25-34,6.98
17182,24,control,organic,2,ios,35-49,2.89
17183,24,control,paid,1,android,25-34,5.58
17184,13,control,organic,2,ios,25-34,18.15
17185,25,control,paid,2,ios,50+,5.06
17186,1,control,organic,2,android,35-49,2.87
17187,0,control,paid,1,ios,25-34,9.32
17188,21,treatment,paid,1,ios,25-34,11.33
17189,16,control,organic,2,android,25-34,12.97
17190,9,treatment,referral,1,ios,18-24,5.2
17191,27,treatment,organic,1,ios,18-24,1.02
17192,10,control,paid,1,ios,35-49,11.16
17193,14,treatment,organic,1,android,50+,12.88
17194,12,control,organic,1,ios,25-34,4.87
17195,15,control,paid,1,ios,25-34,32.95
17196,3,treatment,organic,1,android,25-34,29.05
17197,17,treatment,organic,2,android,25-34,2.82
17198,27,treatment,organic,1,ios,35-49,11.75
17199,6,control,paid,1,ios,35-49,3.93
17200,14,control,organic,2,android,25-34,24.82
17201,8,treatment,organic,1,ios,18-24,10.7
17202,17,control,paid,1,android,18-24,20.44
17203,15,control,paid,1,ios,18-24,6.62
17204,3,treatment,paid,2,ios,35-49,11.08
17205,5,control,referral,2,ios,18-24,35.92
17206,19,control,paid,2,android,35-49,13.58
17207,7,control,organic,1,android,35-49,30.97
17208,13,treatment,organic,1,android,35-49,11.67
17209,20,treatment,organic,1,ios,50+,15.88
17210,8,control,paid,1,ios,25-34,16.05
17211,6,control,organic,2,android,25-34,16.65
17212,15,treatment,organic,1,android,18-24,6.19
17213,16,control,paid,2,android,18-24,29.9
17214,7,control,paid,1,ios,18-24,7.52
17215,12,treatment,organic,1,ios,35-49,25.9
17216,16,control,organic,1,android,18-24,9.93
17217,22,control,organic,2,ios,35-49,28.35
17218,9,control,organic,1,android,35-49,22.36
17219,16,treatment,paid,2,android,35-49,3.05
17220,7,control,organic,1,android,35-49,4.4
17221,19,treatment,paid,1,ios,18-24,11.44
17222,16,control,paid,1,android,35-49,8.86
17223,22,control,organic,1,android,50+,17.56
17224,11,treatment,paid,1,ios,35-49,15.2
17225,7,treatment,paid,1,android,25-34,21.37
17226,4,control,referral,1,ios,25-34,3.56
17227,12,treatment,referral,2,android,25-34,14.12
17228,4,control,referral,1,ios,18-24,10.54
17229,8,treatment,referral,1,ios,25-34,9.43
17230,19,control,referral,1,android,25-34,3.19
17231,12,control,paid,1,android,35-49,8.88
17232,4,control,organic,1,ios,35-49,13.36
17233,22,treatment,organic,1,ios,25-34,1.72
17234,24,treatment,paid,1,ios,18-24,7.74
17235,27,treatment,paid,1,android,25-34,7.36
17236,22,control,organic,1,android,25-34,24.84
17237,2,treatment,paid,2,android,25-34,22.95
17238,2,control,referral,1,ios,35-49,5.51
17239,18,control,paid,1,ios,25-34,6.65
17240,8,control,organic,2,ios,25-34,4.73
17241,22,treatment,paid,2,android,35-49,12.74
17242,16,control,organic,2,ios,25-34,29.6
17243,17,control,paid,1,ios,25-34,10.18
17244,24,control,paid,1,ios,35-49,11.01
17245,23,control,paid,2,ios,18-24,10.81
17246,21,treatment,paid,1,android,35-49,12.84
17247,15,treatment,paid,1,android,18-24,14.55
17248,20,control,paid,2,ios,25-34,9.45
17249,24,control,paid,2,ios,35-49,7.14
17250,23,treatment,paid,1,ios,35-49,6.3
17251,1,control,organic,1,ios,35-49,19.7
17252,17,treatment,organic,1,android,50+,2.12
17253,20,control,referral,1,android,25-34,29.84
17254,25,control,organic,1,ios,18-24,4.51
17255,5,control,organic,1,android,25-34,11.1
17256,16,control,paid,1,ios,35-49,11.48
17257,22,control,organic,2,ios,35-49,11.7
17258,0,control,organic,1,ios,25-34,4.13
17259,12,treatment,referral,1,ios,25-34,10.64
17260,22,control,organic,1,android,25-34,32.93
17261,22,control,organic,1,ios,35-49,8.18
17262,1,control,organic,1,ios,25-34,2.24
17263,24,treatment,organic,2,ios,25-34,13.79
17264,6,control,referral,2,android,18-24,21.09
17265,10,control,organic,2,android,35-49,19.19
17266,9,treatment,organic,1,ios,35-49,10.3
17267,25,control,referral,1,ios,35-49,3.04
17268,24,treatment,paid,1,android,18-24,27.22
17269,25,treatment,paid,1,ios,25-34,8.14
17270,0,control,organic,1,android,25-34,18.3
17271,25,control,organic,2,ios,50+,4.8
17272,23,treatment,paid,1,ios,50+,17.35
17273,24,control,paid,2,android,35-49,4.7
17274,14,treatment,paid,1,ios,35-49,13.84
17275,20,treatment,paid,2,android,25-34,9.95
17276,20,control,organic,1,android,25-34,9.33
17277,8,treatment,referral,1,android,18-24,7.69
17278,1,control,paid,1,ios,35-49,9.48
17279,1,treatment,organic,1,android,18-24,8.64
17280,15,control,organic,1,ios,35-49,4.18
17281,11,control,organic,1,android,25-34,6.04
17282,20,control,paid,1,android,25-34,14.97
17283,5,control,paid,1,ios,25-34,10.94
17284,1,control,organic,1,ios,50+,6.58
17285,2,control,referral,1,android,35-49,15.2
17286,9,treatment,organic,1,ios,25-34,3.37
17287,3,control,organic,2,android,18-24,21.46
17288,22,control,paid,1,android,50+,2.24
17289,22,treatment,organic,1,android,18-24,16.14
17290,14,treatment,paid,2,android,25-34,8.55
17291,23,control,paid,1,ios,25-34,6.6
17292,6,treatment,paid,1,ios,35-49,4.77
17293,1,control,paid,1,ios,35-49,32.3
17294,11,control,paid,1,ios,25-34,5.52
17295,19,control,referral,1,ios,25-34,9.45
17296,19,control,paid,2,android,25-34,9.24
17297,10,control,referral,1,ios,25-34,7.3
17298,7,treatment,paid,2,ios,35-49,18.55
17299,5,control,organic,1,android,18-24,7.31
17300,27,treatment,organic,1,android,35-49,6.42
17301,6,control,organic,1,ios,35-49,11.69
17302,6,treatment,paid,1,ios,25-34,3.16
17303,15,treatment,paid,2,android,25-34,5.92
17304,25,treatment,paid,1,android,18-24,7.56
17305,15,control,organic,2,android,25-34,17.78
17306,14,treatment,organic,1,android,25-34,4.3
17307,27,treatment,organic,1,ios,35-49,3.87
17308,8,treatment,paid,1,ios,18-24,3.19
17309,8,control,paid,2,ios,25-34,19.94
17310,7,control,paid,1,android,35-49,14.96
17311,25,treatment,referral,2,ios,25-34,3.96
17312,4,control,organic,1,android,50+,8.87
17313,11,treatment,paid,2,ios,25-34,12.02
17314,14,treatment,paid,1,ios,50+,20.17
17315,17,control,referral,1,ios,50+,10.27
17316,12,control,referral,2,ios,50+,12.84
17317,27,control,organic,1,android,25-34,19.67
17318,15,treatment,organic,2,ios,35-49,6.38
17319,10,control,organic,1,ios,25-34,14.46
17320,10,control,referral,2,android,25-34,1.91
17321,4,control,organic,1,ios,18-24,4.77
17322,6,treatment,paid,1,android,25-34,8.26
17323,4,control,paid,2,android,18-24,13.03
17324,3,control,referral,1,ios,25-34,5.98
17325,7,treatment,organic,1,ios,25-34,23.26
17326,26,treatment,paid,1,android,18-24,7.59
17327,15,control,organic,1,ios,18-24,1.34
17328,17,treatment,organic,1,android,18-24,3.03
17329,17,control,paid,1,android,50+,17.64
17330,2,treatment,organic,1,android,25-34,17.14
17331,22,treatment,organic,1,ios,25-34,6.63
17332,1,control,paid,2,ios,50+,8.0
17333,5,treatment,organic,2,ios,18-24,4.11
17334,13,control,organic,2,ios,25-34,7.97
17335,13,treatment,paid,1,ios,50+,6.11
17336,11,treatment,organic,1,ios,18-24,2.44
17337,23,control,organic,1,ios,35-49,30.32
17338,21,control,paid,1,android,25-34,5.06
17339,27,control,referral,1,android,25-34,3.37
17340,4,control,organic,1,android,35-49,11.26
17341,12,control,paid,2,android,35-49,14.93
17342,4,control,paid,1,ios,35-49,5.86
17343,20,treatment,paid,1,android,25-34,8.8
17344,8,treatment,organic,1,android,35-49,18.61
17345,4,treatment,paid,2,android,18-24,14.18
17346,3,control,referral,1,ios,35-49,3.3
17347,18,control,organic,1,android,18-24,6.49
17348,23,control,referral,2,android,35-49,22.49
17349,23,control,organic,1,ios,25-34,8.32
17350,16,treatment,organic,1,ios,18-24,14.74
17351,22,control,organic,1,ios,18-24,3.55
17352,18,control,referral,1,android,25-34,2.55
17353,12,treatment,organic,2,ios,25-34,4.48
17354,23,control,paid,1,android,25-34,9.55
17355,25,control,paid,1,ios,18-24,27.06
17356,9,treatment,paid,1,ios,35-49,7.73
17357,1,treatment,organic,1,ios,35-49,22.61
17358,16,treatment,organic,1,android,35-49,9.47
17359,1,control,referral,1,ios,35-49,25.06
17360,20,control,organic,1,android,35-49,13.25
17361,19,treatment,paid,1,ios,25-34,24.11
17362,16,control,paid,2,ios,25-34,31.21
17363,8,treatment,organic,2,ios,25-34,19.99
17364,17,control,referral,1,ios,35-49,6.65
17365,9,treatment,paid,2,android,35-49,19.66
17366,20,treatment,organic,1,android,25-34,6.99
17367,23,control,paid,1,ios,18-24,25.79
17368,8,treatment,paid,1,android,25-34,2.04
17369,8,control,referral,1,ios,25-34,5.96
17370,18,control,organic,1,ios,18-24,2.65
17371,21,control,paid,1,ios,25-34,8.64
17372,22,control,referral,2,ios,25-34,14.47
17373,26,control,organic,1,ios,25-34,7.34
17374,16,treatment,referral,1,ios,35-49,18.15
17375,25,treatment,referral,1,ios,18-24,5.38
17376,0,control,paid,1,ios,25-34,6.39
17377,16,treatment,referral,1,ios,50+,14.42
17378,1,treatment,paid,1,android,35-49,5.95
17379,26,control,referral,2,android,35-49,31.1
17380,3,control,paid,1,ios,35-49,5.36
17381,19,control,paid,1,ios,25-34,7.65
17382,9,treatment,paid,2,ios,35-49,14.19
17383,0,control,paid,2,ios,18-24,19.72
17384,25,treatment,organic,1,ios,35-49,10.48
17385,21,treatment,paid,1,ios,25-34,32.88
17386,4,control,referral,2,ios,50+,15.36
17387,18,treatment,organic,1,android,18-24,3.75
17388,10,control,paid,1,ios,25-34,19.04
17389,12,control,organic,1,ios,35-49,14.1
17390,7,control,referral,2,ios,35-49,16.07
17391,27,treatment,referral,1,android,25-34,4.87
17392,4,treatment,organic,1,android,18-24,15.84
17393,5,treatment,paid,1,android,25-34,9.26
17394,16,control,organic,1,ios,18-24,12.96
17395,18,control,paid,1,android,35-49,4.76
17396,24,treatment,organic,1,android,25-34,13.2
17397,5,treatment,paid,1,android,25-34,12.47
17398,10,treatment,paid,1,ios,25-34,3.87
17399,0,treatment,paid,1,android,35-49,16.77
17400,6,treatment,organic,2,android,25-34,11.1
17401,20,treatment,referral,1,ios,50+,19.14
17402,21,control,organic,1,ios,18-24,22.77
17403,5,control,referral,1,android,35-49,19.64
17404,6,treatment,organic,1,android,18-24,5.41
17405,0,control,organic,1,ios,18-24,6.3
17406,25,control,organic,1,ios,35-49,31.91
17407,1,treatment,organic,2,ios,35-49,12.54
17408,27,control,organic,1,ios,18-24,16.96
17409,11,control,organic,1,ios,35-49,6.89
17410,5,treatment,organic,1,ios,50+,25.28
17411,3,control,organic,1,android,25-34,14.43
17412,7,treatment,paid,1,android,35-49,32.23
17413,26,control,referral,1,ios,25-34,7.02
17414,18,treatment,organic,1,android,35-49,9.76
17415,8,control,organic,1,android,18-24,9.0
17416,19,control,organic,1,android,25-34,2.05
17417,7,control,referral,1,ios,35-49,11.09
17418,6,treatment,organic,2,android,50+,4.56
17419,1,treatment,organic,1,android,25-34,6.82
17420,23,treatment,paid,1,ios,18-24,26.01
17421,15,treatment,paid,1,android,25-34,8.81
17422,1,treatment,organic,1,ios,35-49,10.06
17423,10,treatment,paid,1,android,18-24,6.79
17424,26,treatment,organic,2,android,18-24,11.99
17425,4,control,organic,1,android,35-49,4.37
17426,12,control,referral,1,ios,25-34,9.73
17427,15,control,organic,2,ios,18-24,9.13
17428,10,treatment,paid,1,ios,35-49,2.61
17429,14,treatment,paid,2,android,25-34,27.02
17430,22,control,organic,2,ios,25-34,6.03
17431,7,control,organic,1,ios,35-49,2.76
17432,7,control,paid,2,ios,35-49,15.15
17433,21,treatment,organic,1,android,35-49,3.6
17434,3,control,organic,1,android,35-49,14.69
17435,25,treatment,organic,2,android,18-24,3.56
17436,20,control,referral,1,ios,25-34,1.58
17437,27,treatment,paid,2,ios,35-49,11.56
17438,14,treatment,paid,1,android,18-24,11.76
17439,27,control,referral,1,ios,25-34,9.01
17440,27,treatment,paid,1,ios,25-34,2.26
17441,23,control,organic,2,android,18-24,10.56
17442,24,control,paid,1,android,25-34,18.9
17443,24,control,paid,1,ios,18-24,1.44
17444,1,control,paid,1,ios,35-49,5.58
17445,22,treatment,organic,1,ios,25-34,13.59
17446,27,treatment,referral,1,android,18-24,6.68
17447,17,treatment,referral,1,ios,35-49,17.38
17448,11,treatment,paid,1,ios,35-49,12.49
17449,7,treatment,referral,2,ios,35-49,23.46
